Mapping parameters for Rhincodon typus (Whale shark)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."



Occurrence cells used for creating environmental envelope (n = 1215)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Rhincodon,typus,2.75,-78.25,7007:228:3,164,27.0742244720459,27.1576385498047,29.9138317108154,32.8021087646484,32.6489992439747,0,216.787094116211,26
Rhincodon,typus,2.75,-87.25,7008:227:3,2866,27.1109046936035,1.88972294330597,33.0290946960449,34.6662826538086,8.47600027918816,0,97.6474838256836,389
Rhincodon,typus,2.75,-94.25,7009:124:3,2602,26.8883666992188,1.62999796867371,33.4914512634277,34.6650466918945,7.09199998527765,0,117.056915283203,355
Rhincodon,typus,2.75,-99.25,7009:229:3,3356,26.6499996185303,1.37437498569489,33.8441276550293,34.6692161560059,7.87900015711784,0,130.34098815918,896
Rhincodon,typus,3.25,4.75,1000:134:2,3280,27.9760246276855,2.29893589019775,33.7462501525879,34.910816192627,6.72399997711182,0,236.251571655273,208
Rhincodon,typus,3.25,9.75,1000:239:2,61,27.8527297973633,28.1750164031982,22.3724575042725,33.2761268615723,7.51799996942282,0,222.878799438477,26
Rhincodon,typus,3.25,72.75,1007:132:2,1581,29.0567665100098,9.96092128753662,34.9642715454102,35.0866241455078,3.80400009453297,0,55.9142761230469,27
Rhincodon,typus,3.25,73.25,1007:133:1,77,29.0405883789063,13.6282634735107,34.9301910400391,35.1474227905273,3.9189998060464903,0,64.9220733642578,27
Rhincodon,typus,3.25,73.75,1007:133:2,1101,29.0677032470703,2.12605595588684,34.9067420959473,34.7542152404785,3.9079999551177,0,132.144668579102,111
Rhincodon,typus,3.25,104.25,1010:134:1,45,28.8909492492676,26.2069625854492,32.1081199645996,33.4630813598633,7.75999994948506,0,200.106994628906,111
Rhincodon,typus,3.25,-17.25,7001:237:1,4864,27.9877986907959,1.83279800415039,34.8591499328613,34.8328285217285,1.67999998666346,0,243.438583374023,756
Rhincodon,typus,3.25,-78.25,7007:238:1,1094,27.1903858184814,3.25881195068359,31.1103820800781,34.5866737365723,24.561999365687402,0,67.1277236938477,96
Rhincodon,typus,3.75,72.25,1007:132:3,3313,29.0992317199707,2.12748408317566,34.9895629882813,34.7870292663574,3.22999991476536,0,135.951889038086,111
Rhincodon,typus,3.75,72.75,1007:132:4,799,29.012035369873,29.0228404998779,34.9395790100098,35.0070686340332,3.5500000230968,0,198.314865112305,26
Rhincodon,typus,3.75,73.25,1007:133:3,241,29.0005130767822,9.98729705810547,34.9098358154297,35.091480255127,3.57499998062849,0,50.286018371582,111
Rhincodon,typus,3.75,75.25,1007:235:3,2697,29.0547122955322,1.59752905368805,34.8963356018066,34.7497482299805,3.9289998821914196,0,151.007019042969,222
Rhincodon,typus,3.75,100.75,1010:130:4,26,29.6466217041016,31.0595016479492,30.5249042510986,32.4419860839844,21.561000496149102,0,200.766448974609,24
Rhincodon,typus,3.75,-5.25,7000:235:3,3912,27.8835678100586,1.99598705768585,34.5042037963867,34.8878517150879,15.286000445485099,0,241.281860351563,173
Rhincodon,typus,3.75,-10.25,7001:130:3,4026,28.1390895843506,1.87077403068542,34.5597610473633,34.8819389343262,2.00699991546571,0,243.059814453125,208
Rhincodon,typus,3.75,-77.25,7007:237:3,22,27.3233089447021,27.2010517120361,29.8263092041016,31.9925498962402,29.3199997395277,0,213.71989440918,20
Rhincodon,typus,3.75,-81.75,7008:131:4,1973,27.0152111053467,1.94527196884155,32.936710357666,34.6670684814453,11.566000059247,0,92.6088027954102,111
Rhincodon,typus,3.75,-115.75,7011:235:4,4048,26.8204383850098,1.09750199317932,34.3989143371582,34.692008972168,8.00599996000528,0,149.683837890625,1074
Rhincodon,typus,4.25,6.75,1000:246:2,17,27.8937892913818,28.8018264770508,27.9650955200195,33.8833351135254,10.8279995620251,0,220.047576904297,23
Rhincodon,typus,4.25,72.75,1007:142:2,1174,29.0037307739258,29.0019702911377,34.9318237304688,34.9976272583008,3.3140000887215098,0,198.437911987305,27
Rhincodon,typus,4.25,73.25,1007:143:1,254,28.9737873077393,11.8159265518188,34.8939323425293,35.1137886047363,3.42399999499321,0,57.5032653808594,27
Rhincodon,typus,4.25,100.25,1010:140:1,49,29.7054309844971,29.6438369750977,31.0893135070801,33.2926025390625,12.164999730884999,0,181.773544311523,83
Rhincodon,typus,4.25,100.75,1010:140:2,8,29.6720714569092,30.5021018981934,30.6101970672607,32.6190948486328,17.9059114307165,0,198.864273071289,12
Rhincodon,typus,4.25,113.75,1011:143:2,28,29.1163330078125,29.101318359375,31.4394092559814,33.2981834411621,18.800999969244,0,202.881210327148,24
Rhincodon,typus,4.25,-0.25,7000:140:1,4378,27.6390781402588,1.84208905696869,34.5459022521973,34.8759918212891,22.0919996500015,0,237.130264282227,148
Rhincodon,typus,4.25,-6.25,7000:246:1,2877,27.4637317657471,2.28876709938049,34.2576637268066,34.9082908630371,35.9909981489182,0,241.988845825195,83
Rhincodon,typus,4.25,-81.75,7008:141:2,2541,27.1957473754883,1.94569599628448,32.8004608154297,34.6549987792969,12.276000343263101,0,92.3501434326172,27
Rhincodon,typus,4.25,-95.25,7009:245:1,3521,27.3681259155273,1.37659096717834,33.4348487854004,34.670581817627,6.76199980080128,0,126.031753540039,533
Rhincodon,typus,4.25,-112.25,7011:142:1,3928,26.9788055419922,1.10349404811859,34.2595024108887,34.6869201660156,7.24700000137091,0,145.591827392578,800
Rhincodon,typus,4.75,4.75,1000:144:4,639,28.09690284729,7.40838623046875,32.1338539123535,34.6986808776855,9.442999958991999,0,75.917854309082,111
Rhincodon,typus,4.75,72.75,1007:142:4,1531,29.0100288391113,7.73310422897339,34.9108963012695,35.0383262634277,2.8440000023692797,0,47.5876121520996,27
Rhincodon,typus,4.75,81.75,1008:141:4,4231,28.7755737304688,1.03051698207855,34.3996963500977,34.7184829711914,6.70599984005094,0,170.166473388672,201
Rhincodon,typus,4.75,103.75,1010:143:4,25,28.8904304504395,26.3500385284424,31.9295845031738,33.596435546875,7.90799967944622,0,202.351715087891,83
Rhincodon,typus,4.75,114.25,1011:144:3,35,29.1072177886963,29.1731262207031,30.8534832000732,33.3627052307129,24.6190000325441,0,202.967834472656,21
Rhincodon,typus,4.75,159.25,1015:249:3,3778,29.3997383117676,1.13227903842926,34.1462059020996,34.6902008056641,2.29400000534952,0,160.90007019043,303
Rhincodon,typus,4.75,-1.75,7000:141:4,43,27.0088958740234,20.4827175140381,34.3918647766113,35.8281135559082,47.2990013659,0,123.695243835449,24
Rhincodon,typus,4.75,-6.25,7000:246:3,630,26.8656673431396,25.6617126464844,33.987003326416,35.1259155273438,58.0129995942116,0,182.187728881836,23
Rhincodon,typus,4.75,-51.75,7005:141:4,49,27.9838275909424,28.1191444396973,23.5301418304443,35.3704948425293,23.1209993362427,0,215.484848022461,26
Rhincodon,typus,4.75,-78.75,7007:248:4,3268,27.2020702362061,1.88853299617767,31.8630313873291,34.6733932495117,15.5680002644658,0,89.6828308105469,194
Rhincodon,typus,4.75,-134.75,7013:144:4,4540,27.0935039520264,0.942535996437073,34.8001480102539,34.6920013427734,8.92999954521656,0,169.96418762207,1597
Rhincodon,typus,4.75,-139.25,7013:249:3,4425,27.125560760498,0.933713018894196,34.8444595336914,34.6949996948242,8.98000039160252,0,172.214492797852,1455
Rhincodon,typus,5.25,2.25,1000:352:1,3425,27.8605861663818,2.13788390159607,34.1847229003906,34.8990097045898,14.542999677360099,0,235.729507446289,139
Rhincodon,typus,5.25,72.75,1007:352:2,1267,28.9576587677002,7.74359178543091,34.892463684082,35.0722770690918,2.75800004601479,0,46.8753623962402,111
Rhincodon,typus,5.25,103.25,1010:353:1,26,28.9982204437256,29.0795860290527,30.8164863586426,33.2549743652344,13.8410003855824,0,203.013397216797,16
Rhincodon,typus,5.25,115.25,1011:455:1,23,29.3169288635254,29.2300643920898,29.9301948547363,33.3948211669922,19.1249996423721,0,202.620635986328,26
Rhincodon,typus,5.25,162.75,1016:352:2,3223,29.2864646911621,1.4490350484848,34.1422996520996,34.6702156066895,2.9480000957846597,0,139.398681640625,111
Rhincodon,typus,5.25,-3.75,7000:353:2,213,26.9573822021484,27.2059764862061,34.1170845031738,34.7360992431641,46.3760010898113,0,210.337219238281,13
Rhincodon,typus,5.25,-4.25,7000:354:1,292,26.896089553833,25.6095085144043,34.2264060974121,35.0691566467285,51.4240004122257,0,194.368225097656,14
Rhincodon,typus,5.25,-52.75,7005:352:2,17,27.7060127258301,27.7654705047607,26.8401260375977,31.9446277618408,29.5819994062185,0,212.362731933594,12
Rhincodon,typus,5.25,-176.25,7017:456:1,5317,28.5075340270996,0.804422974586487,34.7459602355957,34.7071266174316,5.24399988353252,0,194.090057373047,559
Rhincodon,typus,5.75,1.25,1000:351:3,1177,27.3786869049072,3.61081290245056,33.5446357727051,34.9588394165039,23.1800004839897,0,220.978271484375,51
Rhincodon,typus,5.75,73.25,1007:353:3,113,28.8668079376221,28.8568744659424,34.708812713623,34.9355697631836,2.5400000158697402,0,198.822479248047,27
Rhincodon,typus,5.75,102.75,1010:352:4,14,29.2652454376221,29.2257423400879,30.1822032928467,33.0985298156738,16.9639997184277,0,203.019470214844,16
Rhincodon,typus,5.75,103.25,1010:353:3,35,29.0940933227539,26.5828762054443,31.1639423370361,33.5312919616699,8.14300030469894,0,201.94514465332,27
Rhincodon,typus,5.75,114.25,1011:354:3,1240,29.0505084991455,4.03774213790894,32.2494621276855,34.5238456726074,2.77199991978705,0,75.2188186645508,134
Rhincodon,typus,5.75,115.75,1011:455:4,28,29.2535018920898,29.3337478637695,29.5606250762939,33.2648468017578,12.0980003848672,0,201.53857421875,22
Rhincodon,typus,5.75,116.25,1011:456:3,20,29.2721328735352,29.2445106506348,29.9957389831543,33.3883857727051,12.942504137754401,0,201.289642333984,2
Rhincodon,typus,5.75,166.25,1016:456:3,4941,29.1178112030029,0.957717001438141,34.1888008117676,34.7029991149902,2.77699995785952,0,179.455612182617,277
Rhincodon,typus,5.75,-0.25,7000:350:3,51,26.9530200958252,26.182502746582,33.7145843505859,35.129467010498,40.5328162014484,0,206.652969360352,4
Rhincodon,typus,5.75,-10.25,7001:350:3,310,27.8619575500488,18.4112300872803,31.4351978302002,35.6854400634766,10.6359999626875,0,92.2981491088867,27
Rhincodon,typus,5.75,-50.75,7005:350:4,2226,28.2454032897949,2.61628007888794,34.0072402954102,34.9210510253906,10.9879998490214,0,263.599517822266,208
Rhincodon,typus,5.75,-85.25,7008:455:3,2032,28.1484184265137,1.95862996578217,32.4740104675293,34.6482353210449,10.4409996420145,0,93.1768035888672,277
Rhincodon,typus,5.75,-86.25,7008:456:3,1821,28.1219062805176,2.3892650604248,32.5244293212891,34.630786895752,9.96599998325109,0,86.4254455566406,166
Rhincodon,typus,5.75,-87.25,7008:457:3,2149,28.0800132751465,1.85599994659424,32.5615539550781,34.6643981933594,9.7850002348423,0,103.16658782959,27
Rhincodon,typus,6.25,1.75,1000:361:2,193,27.4400463104248,26.8187694549561,32.783763885498,35.2430000305176,17.9650001227856,0,213.673706054688,16
Rhincodon,typus,6.25,2.25,1000:362:1,449,27.6305561065674,21.3676624298096,32.2020416259766,35.7443504333496,17.5449997186661,0,143.098846435547,20
Rhincodon,typus,6.25,2.75,1000:362:2,373,27.7836589813232,21.4022064208984,31.5438327789307,35.735279083252,20.8860002458096,0,143.032852172852,23
Rhincodon,typus,6.25,99.25,1009:469:1,59,29.7814826965332,29.1569499969482,32.0185623168945,33.4431686401367,2.91400006972253,0,191.877853393555,111
Rhincodon,typus,6.25,114.75,1011:364:2,1475,29.0042419433594,3.27429389953613,32.2743988037109,34.5105056762695,2.57700006477535,0,76.0311126708984,167
Rhincodon,typus,6.25,115.75,1011:465:2,56,29.14719581604,28.0740013122559,31.2207641601563,33.6461944580078,5.75299980118871,0,205.856826782227,83
Rhincodon,typus,6.25,117.75,1011:467:2,37,29.3927097320557,29.3650932312012,30.4387950897217,33.6000366210938,26.409000158309897,0,200.339630126953,18
Rhincodon,typus,6.25,-13.75,7001:363:2,4513,28.3044910430908,1.85877799987793,34.608097076416,34.8769416809082,1.7089999746531201,0,243.074340820313,249
Rhincodon,typus,6.25,-55.25,7005:465:1,37,27.4957733154297,27.5294895172119,34.5173721313477,34.9144325256348,35.1030007004738,0,205.242416381836,27
Rhincodon,typus,6.25,-80.75,7008:360:2,2916,27.4788856506348,1.89576494693756,31.8571128845215,34.6721420288086,24.3350006639957,0,89.4559020996094,167
Rhincodon,typus,6.75,73.25,1007:363:3,512,28.8660526275635,4.31396484375,34.6568794250488,34.8858451843262,2.17800005339086,0,85.4638519287109,26
Rhincodon,typus,6.75,79.75,1007:469:4,653,28.3726673126221,27.1397285461426,34.0039367675781,34.7945594787598,25.2860002219677,0,191.609130859375,25
Rhincodon,typus,6.75,117.25,1011:467:3,8,29.1929492950439,29.2435607910156,31.189905166626,33.3712387084961,12.8889996558428,0,199.705169677734,13
Rhincodon,typus,6.75,117.75,1011:467:4,28,29.2030010223389,28.7002391815186,31.2676868438721,33.8101692199707,11.3840000703931,0,202.19596862793,27
Rhincodon,typus,6.75,135.25,1013:465:3,4638,29.2781295776367,1.15064096450806,33.8809242248535,34.6858253479004,1.90399994608015,0,155.954727172852,134
Rhincodon,typus,6.75,158.25,1015:468:3,1517,29.1902275085449,4.68181991577148,33.9963111877441,34.5495834350586,1.4519999967888,0,83.0177001953125,26
Rhincodon,typus,6.75,-57.75,7005:467:4,5,28.017822265625,27.9562587738037,33.7292671203613,35.296314239502,21.5370003134012,0,205.417694091797,22
Rhincodon,typus,7.25,72.75,1007:372:2,1158,28.9185657501221,4.34892320632935,34.7241134643555,34.8936729431152,2.02700006775558,0,85.0753479003906,27
Rhincodon,typus,7.25,79.75,1007:479:2,631,28.323802947998,28.2204456329346,34.0554428100586,34.3196868896484,24.4299992918968,0,201.415100097656,22
Rhincodon,typus,7.25,98.75,1009:478:2,57,29.5222091674805,27.6704807281494,32.2029266357422,33.9624328613281,2.96399998478591,0,176.27668762207,96
Rhincodon,typus,7.25,99.25,1009:479:1,9,29.5889186859131,29.830867767334,31.9342422485352,32.5094108581543,7.29400012642145,0,200.514709472656,26
Rhincodon,typus,7.25,103.75,1010:373:2,52,28.8041458129883,27.277587890625,32.3312797546387,33.3458557128906,3.70900006964803,0,204.671127319336,212
Rhincodon,typus,7.25,112.75,1011:372:2,1781,28.7601490020752,2.67172408103943,32.4164505004883,34.5652351379395,2.17900006100535,0,77.0092010498047,369
Rhincodon,typus,7.25,125.75,1012:475:2,215,28.7313499450684,10.1145057678223,28.0745887756348,34.4256629943848,16.8440006673336,0,115.151908874512,12
Rhincodon,typus,7.25,134.25,1013:374:1,1449,29.2177772521973,29.0891399383545,33.8150520324707,33.9683876037598,2.0479999948293,0,198.375625610352,27
Rhincodon,typus,7.25,168.75,1016:478:2,2173,28.8356189727783,2.85760402679443,34.139331817627,34.599536895752,5.08699985221028,0,93.1661529541016,27
Rhincodon,typus,7.75,98.25,1009:478:3,54,29.3449420928955,29.1291198730469,32.1613807678223,33.5137596130371,3.04599991068244,0,201.836288452148,26
Rhincodon,typus,7.75,98.75,1009:478:4,13,29.4387626647949,29.4951190948486,32.0555877685547,32.511360168457,5.99499978125095,0,200.158401489258,27
Rhincodon,typus,7.75,134.75,1013:374:4,2743,29.2144260406494,1.16645896434784,33.831729888916,34.6842994689941,1.77099998109043,0,155.924057006836,26
Rhincodon,typus,7.75,-79.75,7007:479:4,108,27.4320983886719,14.5136423110962,31.1159172058105,34.9521293640137,21.738000214099902,0,29.1700077056885,96
Rhincodon,typus,7.75,-81.75,7008:371:4,106,28.4573020935059,24.4803943634033,31.3219623565674,33.4473037719727,26.181999593973202,0,166.756622314453,25
Rhincodon,typus,8.25,78.25,1007:488:1,394,28.215518951416,26.7770805358887,34.0816192626953,34.7317314147949,26.3700000941753,0,185.635360717773,27
Rhincodon,typus,8.25,96.75,1009:486:2,558,29.13645362854,9.89250755310059,32.0909843444824,35.0336456298828,1.90399994608015,0,35.4014778137207,178
Rhincodon,typus,8.25,124.25,1012:384:1,145,28.8084239959717,14.0337886810303,31.2282047271729,34.3673706054688,11.3319996744394,0,113.651191711426,9
Rhincodon,typus,8.25,-13.25,7001:383:1,135,27.7622890472412,28.0033798217773,31.9137935638428,34.7895545959473,11.4730000495911,0,209.932159423828,23
Rhincodon,typus,8.25,-79.25,7007:489:1,74,27.4041442871094,15.4834461212158,31.0648574829102,35.3056221008301,26.8729999661446,0,42.8079986572266,27
Rhincodon,typus,8.25,-80.25,7008:380:1,17,27.7641830444336,27.0561046600342,30.7811527252197,33.8444480895996,27.7110002934933,0,201.156265258789,18
Rhincodon,typus,8.25,-82.75,7008:382:2,195,28.6850814819336,15.9065132141113,31.1460418701172,34.8352851867676,22.7359998971224,0,44.3519477844238,18
Rhincodon,typus,8.25,-88.75,7008:488:2,3466,27.6472396850586,1.40205800533295,33.5831031799316,34.6716346740723,15.969999134540599,0,119.393226623535,379
Rhincodon,typus,8.25,-102.25,7010:382:1,3090,28.0371150970459,1.50467801094055,33.4278335571289,34.6730003356934,8.66799987852573,0,120.843925476074,855
Rhincodon,typus,8.75,51.75,1005:381:4,4247,26.995756149292,1.00377702713013,35.6035499572754,34.7220115661621,11.800999753177202,0,178.966735839844,146
Rhincodon,typus,8.75,76.75,1007:486:4,28,28.2747402191162,26.3288326263428,34.2868804931641,34.7795791625977,30.217120423913,0,173.494995117188,15
Rhincodon,typus,8.75,78.25,1007:488:3,126,28.5483913421631,28.0066585540771,33.850154876709,34.4552154541016,23.9039994776249,0,200.465972900391,19
Rhincodon,typus,8.75,78.75,1007:488:4,521,28.506721496582,7.47208976745605,33.9758644104004,34.9660873413086,18.4719990938902,0,37.2206497192383,82
Rhincodon,typus,8.75,79.25,1007:489:3,505,28.4323310852051,8.95529842376709,33.9043464660645,35.0665283203125,9.98300034552813,0,26.4642581939697,82
Rhincodon,typus,8.75,81.25,1008:381:3,707,28.8232326507568,8.91585540771484,33.3139991760254,35.0333862304688,9.04100015759468,0,24.1818065643311,19
Rhincodon,typus,8.75,97.75,1009:487:4,46,29.1479473114014,27.4379787445068,31.9209499359131,34.095947265625,2.6779999025166,0,180.527816772461,27
Rhincodon,typus,8.75,106.75,1010:486:4,11,28.0759410858154,28.0775146484375,32.1405792236328,33.3004302978516,9.3970000743866,0,204.780609130859,26
Rhincodon,typus,8.75,119.75,1011:489:4,1435,28.9749965667725,12.270715713501,32.4734001159668,34.4633598327637,2.15000007301569,0,104.948455810547,110
Rhincodon,typus,8.75,120.25,1012:380:3,2650,28.9570465087891,9.78489112854004,32.4779243469238,34.4795799255371,2.13999999687076,0,58.9553489685059,27
Rhincodon,typus,8.75,123.25,1012:383:3,597,28.3514461517334,15.5703554153442,32.5915908813477,34.5019035339355,5.27699990198016,0,87.8437728881836,24
Rhincodon,typus,8.75,-16.25,7001:486:3,3649,27.6806449890137,1.99658799171448,34.972297668457,34.8900108337402,1.96900009177625,0,244.090270996094,285
Rhincodon,typus,8.75,-54.75,7005:384:4,2638,28.2300910949707,3.04336309432983,33.3255882263184,34.9566459655762,5.58000011369586,0,264.403167724609,333
Rhincodon,typus,8.75,-79.25,7007:489:3,65,27.5435390472412,20.2785358428955,31.0622863769531,35.6800079345703,39.6279990673065,0,105.246627807617,82
Rhincodon,typus,8.75,-79.75,7007:489:4,23,27.5814514160156,27.6392459869385,31.047643661499,34.2106781005859,30.7609997689724,0,211.67448425293,14
Rhincodon,typus,8.75,-83.25,7008:383:3,18,28.5991477966309,19.902229309082,31.917594909668,34.0939598083496,19.8901426047087,0,149.57014465332,7
Rhincodon,typus,8.75,-83.75,7008:383:4,121,28.7022438049316,28.4320335388184,30.9524917602539,32.7537078857422,23.8300003111362,0,213.4892578125,23
Rhincodon,typus,8.75,-85.75,7008:485:4,2921,28.4333820343018,1.55746102333069,32.7164001464844,34.6661720275879,18.4199996292591,0,113.780303955078,166
Rhincodon,typus,8.75,-109.25,7010:489:3,3796,28.0279941558838,1.27201402187347,33.3767700195313,34.6854057312012,6.62800017744303,0,134.570327758789,222
Rhincodon,typus,9.25,97.75,1009:497:2,46,29.0684566497803,27.3867225646973,31.8164539337158,33.9518966674805,3.14499996602535,0,180.496307373047,82
